Close,predict,diff
148.27049255371094,144.54588,-3.724609375
143.7740020751953,145.70242,1.9284210205078125
145.86300659179688,146.329,0.4659881591796875
146.7899932861328,146.90334,0.11334228515625
148.68299865722656,147.48209,-1.2009124755859375
149.24099731445312,148.22871,-1.0122833251953125
149.35150146484375,149.03188,-0.3196258544921875
149.24850463867188,149.78006,0.53155517578125
146.62600708007812,150.39694,3.77093505859375
146.7480010986328,150.53352,3.7855224609375
149.64549255371094,150.43208,0.786590576171875
149.38800048828125,150.57895,1.190948486328125
149.0760040283203,150.7807,1.7046966552734375
149.06199645996094,150.94675,1.8847503662109375
150.70899963378906,151.07303,0.3640289306640625
149.95249938964844,151.37207,1.4195709228515625
147.07850646972656,151.61578,4.5372772216796875
146.7570037841797,151.43944,4.68243408203125
146.71749877929688,151.04182,4.3243255615234375
142.80599975585938,150.56628,7.760284423828125
146.11399841308594,149.60072,3.486724853515625
142.45199584960938,148.9401,6.48809814453125
141.6179962158203,148.01955,6.40155029296875
143.77650451660156,146.99094,3.2144317626953125
142.52049255371094,146.3061,3.785614013671875
143.79649353027344,145.70636,1.9098663330078125
148.0364990234375,145.39928,-2.6372222900390625
148.7205047607422,145.8187,-2.9018096923828125
148.1060028076172,146.63614,-1.4698638916015625
148.6750030517578,147.49228,-1.1827239990234375
146.70449829101562,148.35468,1.650177001953125
144.9705047607422,148.86617,3.895660400390625
147.36849975585938,148.929,1.5605010986328125
144.8385009765625,149.06406,4.225555419921875
142.80299377441406,148.87576,6.0727691650390625
142.40150451660156,148.29515,5.893646240234375
144.2205047607422,147.53462,3.314117431640625
146.94900512695312,146.998,0.0489959716796875
147.1425018310547,146.97452,-0.1679840087890625
148.06399536132812,147.23125,-0.8327484130859375
146.447998046875,147.72606,1.2780609130859375
146.50450134277344,148.07776,1.5732574462890625
146.00250244140625,148.33575,2.333251953125
144.67950439453125,148.44977,3.770263671875
145.07449340820312,148.3085,3.2340087890625
144.41650390625,148.10739,3.690887451171875
137.65350341796875,147.809,10.155502319335938
137.55099487304688,146.63396,9.082962036132812
137.00450134277344,145.1667,8.162200927734375
138.57400512695312,143.63878,5.0647735595703125
140.0175018310547,142.4572,2.439697265625
141.6479949951172,141.76636,0.1183624267578125
139.13099670410156,141.61911,2.4881134033203125
139.7864990234375,141.45108,1.664581298828125
136.29049682617188,141.40013,5.1096343994140625
135.65199279785156,140.97278,5.3207855224609375
133.50650024414062,140.34274,6.83624267578125
130.0919952392578,139.40935,9.317352294921875
130.3719940185547,138.00497,7.6329803466796875
126.7354965209961,136.571,9.835502624511719
129.24000549316406,134.8213,5.581298828125
129.12100219726562,133.44757,4.326568603515625
133.2895050048828,132.40094,-0.8885650634765625
135.69850158691406,132.1824,-3.5160980224609375
137.8784942626953,132.71848,-5.1600189208984375
148.0364990234375,133.86894,-14.167556762695312
142.65049743652344,136.50708,-6.1434173583984375
143.01600646972656,138.88925,-4.1267547607421875
138.93800354003906,140.95518,2.017181396484375
139.21299743652344,142.09329,2.8802947998046875
141.4530029296875,142.66841,1.2154083251953125
138.6024932861328,143.15417,4.5516815185546875
134.1300048828125,143.14714,9.017135620117188
135.3000030517578,142.32225,7.022247314453125
136.42550659179688,141.32982,4.9043121337890625
137.4875030517578,140.4859,2.9983978271484375
132.30850219726562,139.9387,7.6302032470703125
130.46749877929688,138.94463,8.477127075195312
129.40249633789062,137.62769,8.225189208984375
127.58499908447266,136.16452,8.579521179199219
132.67349243164062,134.56534,1.891845703125
134.51950073242188,133.73349,-0.7860107421875
134.89100646972656,133.60815,-1.2828521728515625
134.16799926757812,133.91823,-0.2497711181640625
134.75149536132812,134.33948,-0.412017822265625
134.30799865722656,134.8603,0.55230712890625
132.1219940185547,135.32008,3.198089599609375
126.4645004272461,135.42514,8.960639953613281
127.27850341796875,134.62907,7.3505706787109375
133.86599731445312,133.58353,-0.282470703125
132.6820068359375,133.35081,0.6688079833984375
130.47549438476562,133.3824,2.9069061279296875
126.74099731445312,133.28407,6.5430755615234375
129.66050720214844,132.67023,3.0097198486328125
133.6905059814453,132.24643,-1.4440765380859375
134.60049438476562,132.4631,-2.13739013671875
136.80149841308594,133.08586,-3.71563720703125
136.47850036621094,134.13635,-2.3421478271484375
140.27749633789062,135.24246,-5.0350341796875
138.5034942626953,136.74243,-1.7610626220703125
141.31199645996094,138.02908,-3.2829132080078125
141.52149963378906,139.42502,-2.0964813232421875
141.9499969482422,140.7246,-1.22540283203125
143.25,141.87462,-1.3753814697265625
142.64450073242188,142.96964,0.32513427734375
139.64950561523438,143.8163,4.1667938232421875
140.6999969482422,144.0488,3.3488006591796875
143.6425018310547,144.07857,0.436065673828125
141.06300354003906,144.35541,3.2924041748046875
137.17599487304688,144.37305,7.197052001953125
136.46499633789062,143.76997,7.3049774169921875
134.010498046875,142.83685,8.82635498046875
129.79649353027344,141.52121,11.724716186523438
128.37449645996094,139.62999,11.2554931640625
130.28599548339844,137.49442,7.2084197998046875
127.25299835205078,135.72014,8.467140197753906
127.96099853515625,133.94226,5.98126220703125
130.531005859375,132.47977,1.948760986328125
128.24549865722656,131.67883,3.4333343505859375
124.9375,131.0226,6.0850982666015625
119.61399841308594,130.12332,10.509323120117188
123.25,128.5556,5.30560302734375
119.50599670410156,127.3074,7.8014068603515625
115.02050018310547,125.88104,10.860542297363281
119.4114990234375,123.985306,4.5738067626953125
114.96649932861328,122.63518,7.668678283691406
117.15699768066406,121.15037,3.9933700561523438
118.12950134277344,120.06912,1.9396209716796875
122.57499694824219,119.443054,-3.1319427490234375
