Close,predict,diff
176.57000732421875,175.5784,-0.991607666015625
179.97999572753906,177.19113,-2.7888641357421875
179.61000061035156,179.62758,0.017578125
181.07000732421875,181.25209,0.1820831298828125
181.47999572753906,182.54343,1.0634307861328125
179.27999877929688,183.28598,4.0059814453125
180.47999572753906,182.5222,2.042205810546875
176.32000732421875,181.94255,5.6225433349609375
177.36000061035156,179.82097,2.460968017578125
179.02999877929688,178.42256,-0.6074371337890625
184.39999389648438,178.47516,-5.924835205078125
184.38999938964844,181.26468,-3.1253204345703125
187.42999267578125,183.98303,-3.44696044921875
186.2100067138672,186.99821,0.7882080078125
184.64999389648438,188.39932,3.74932861328125
185.9600067138672,187.97588,2.015869140625
185.08999633789062,187.54636,2.45635986328125
185.05999755859375,186.77815,1.7181549072265625
184.80999755859375,186.1286,1.318603515625
179.8300018310547,185.64742,5.817413330078125
177.47000122070312,183.33292,5.8629150390625
177.85000610351562,180.432,2.582000732421875
178.2899932861328,178.70355,0.4135589599609375
183.16000366210938,178.31477,-4.8452301025390625
182.4600067138672,180.6876,-1.77239990234375
184.58999633789062,182.92944,-1.660552978515625
187.44000244140625,185.29825,-2.141754150390625
182.47999572753906,188.01129,5.5312957763671875
180.77000427246094,187.60661,6.83660888671875
182.35000610351562,185.52242,3.1724090576171875
176.1199951171875,184.21268,8.092681884765625
180.77999877929688,180.948,0.167999267578125
186.75,180.26793,-6.4820709228515625
187.33999633789062,183.17786,-4.162139892578125
184.0399932861328,186.5004,2.4604034423828125
181.9499969482422,187.37666,5.426666259765625
182.82000732421875,186.225,3.404998779296875
181.36000061035156,185.1372,3.7772064208984375
183.77999877929688,183.78339,0.003387451171875
185.89999389648438,183.86209,-2.03790283203125
184.75,185.2683,0.5182952880859375
183.67999267578125,186.11552,2.4355316162109375
184.0800018310547,186.03836,1.9583587646484375
185.3000030517578,185.84973,0.5497283935546875
186.2899932861328,186.18335,-0.1066436767578125
199.19000244140625,186.95595,-12.234054565429688
196.9499969482422,193.11319,-3.8368072509765625
199.75,197.60524,-2.1447601318359375
200.44000244140625,200.97739,0.537384033203125
200.35000610351562,202.69751,2.347503662109375
201.89999389648438,202.8531,0.9531097412109375
206.61000061035156,202.85652,-3.75347900390625
211.3699951171875,204.71118,-6.6588134765625
210.69000244140625,208.40807,-2.2819366455078125
207.47000122070312,210.7302,3.26019287109375
202.4199981689453,210.06284,7.6428375244140625
201.47000122070312,206.29889,4.828887939453125
199.77000427246094,202.68106,2.9110565185546875
197.6999969482422,199.8763,2.176300048828125
197.00999450683594,197.74089,0.73089599609375
194.1699981689453,196.67523,2.5052337646484375
189.9600067138672,195.42793,5.467926025390625
193.1300048828125,193.09639,-0.0336151123046875
198.4499969482422,193.05954,-5.3904571533203125
196.42999267578125,196.30768,-0.122314453125
199.66000366210938,198.58304,-1.07696533203125
199.52999877929688,201.21918,1.689178466796875
196.8800048828125,202.78777,5.9077606201171875
197.24000549316406,202.06152,4.8215179443359375
200.32000732421875,200.90103,0.581024169921875
201.3699951171875,201.27092,-0.0990753173828125
194.41000366210938,202.3007,7.8907012939453125
192.7100067138672,199.90257,7.19256591796875
188.97000122070312,196.66013,7.69012451171875
189.39999389648438,192.7891,3.38909912109375
190.3000030517578,190.55621,0.2562103271484375
186.5399932861328,190.24455,3.704559326171875
188.97000122070312,189.23122,0.2612152099609375
185.63999938964844,189.67407,4.0340728759765625
183.83999633789062,189.09558,5.255584716796875
182.22999572753906,187.7858,5.5558013916015625
185.3800048828125,186.13312,0.75311279296875
182.9499969482422,186.39078,3.4407806396484375
181.7100067138672,186.14528,4.435272216796875
179.14999389648438,185.36946,6.2194671630859375
176.08999633789062,183.6549,7.564910888671875
170.75,181.03032,10.280319213867188
160.1699981689453,176.94545,16.77545166015625
156.33999633789062,169.79625,13.456253051757812
164.0500030517578,163.05124,-0.9987640380859375
164.42999267578125,161.94308,-2.486907958984375
158.27000427246094,163.39056,5.1205596923828125
161.08999633789062,163.14738,2.0573883056640625
165.92999267578125,163.68741,-2.242584228515625
171.88999938964844,166.16977,-5.7202301025390625
171.74000549316406,170.74344,-0.9965667724609375
171.6999969482422,174.30925,2.6092529296875
171.8000030517578,176.0816,4.2816009521484375
172.82000732421875,176.364,3.5439910888671875
175.77999877929688,176.13152,0.3515167236328125
180.27000427246094,176.70943,-3.560577392578125
178.42999267578125,178.93658,0.506591796875
177.85000610351562,179.97156,2.121551513671875
184.80999755859375,179.864,-4.9459991455078125
180.6199951171875,182.15514,1.5351409912109375
180.25,182.50156,2.251556396484375
180.3699951171875,181.88472,1.5147247314453125
182.5800018310547,181.16292,-1.417083740234375
177.66000366210938,181.5649,3.9048919677734375
176.52000427246094,180.14888,3.628875732421875
174.49000549316406,178.29938,3.8093719482421875
170.77999877929688,176.247,5.4669952392578125
169.63999938964844,173.5183,3.8782958984375
165.72999572753906,171.29933,5.5693359375
168.44000244140625,168.69415,0.254150390625
167.25999450683594,168.18245,0.922454833984375
170.27000427246094,168.25323,-2.0167694091796875
171.4499969482422,169.8575,-1.592498779296875
175.4499969482422,171.98329,-3.466705322265625
173.6699981689453,175.17542,1.5054168701171875
169.52999877929688,176.82654,7.296539306640625
172.16000366210938,175.60939,3.4493865966796875
166.82000732421875,174.79068,7.970672607421875
168.0399932861328,172.10268,4.06268310546875
172.97000122070312,170.2029,-2.7671051025390625
171.0,171.1368,0.1367950439453125
170.69000244140625,171.91037,1.220367431640625
172.05999755859375,172.29906,0.2390594482421875
174.85000610351562,172.97647,-1.87353515625
169.92999267578125,174.59998,4.66998291015625
