Date,Open,High,Low,Close,Adj Close,Volume
2018-09-17,122.66999816894531,123.0199966430664,122.41000366210938,122.4800033569336,122.4800033569336,147300
2018-09-18,124.37999725341797,125.30000305175781,124.2699966430664,125.02999877929688,125.02999877929688,266900
2018-09-19,124.9800033569336,125.6500015258789,124.9800033569336,125.31999969482422,125.31999969482422,130900
2018-09-20,125.41999816894531,125.88999938964844,124.69000244140625,124.94999694824219,124.94999694824219,136000
2018-09-21,124.6500015258789,124.94999694824219,124.30999755859375,124.72000122070312,124.72000122070312,113600
2018-09-24,124.33999633789062,124.66000366210938,123.72000122070312,124.0,124.0,117900
2018-09-25,125.31999969482422,125.61000061035156,124.7699966430664,124.87999725341797,124.87999725341797,169900
2018-09-26,124.94999694824219,125.30000305175781,124.30999755859375,125.13999938964844,125.13999938964844,271000
2018-09-27,124.80000305175781,125.3499984741211,124.37999725341797,124.61000061035156,124.61000061035156,151200
2018-09-28,124.51000213623047,124.98999786376953,124.18000030517578,124.3499984741211,124.3499984741211,167300
2018-10-01,124.5999984741211,125.04000091552734,124.41000366210938,124.81999969482422,124.81999969482422,147200
2018-10-02,125.52999877929688,126.0199966430664,125.44000244140625,125.70999908447266,125.70999908447266,177100
2018-10-03,122.97000122070312,123.33999633789062,122.41999816894531,122.69999694824219,122.69999694824219,192000
2018-10-04,122.69999694824219,122.97000122070312,121.54000091552734,122.18000030517578,122.18000030517578,139500
2018-10-05,122.86000061035156,122.86000061035156,121.37000274658203,121.5,121.5,272500
2018-10-08,121.58999633789062,121.87999725341797,120.37999725341797,121.72000122070312,121.72000122070312,180000
2018-10-09,119.69999694824219,120.18000030517578,119.18000030517578,119.91999816894531,119.91999816894531,182500
2018-10-10,119.72000122070312,119.9000015258789,117.77999877929688,117.77999877929688,117.77999877929688,454400
2018-10-11,117.79000091552734,118.48999786376953,115.7699966430664,116.75,116.75,292400
2018-10-12,117.30000305175781,117.44000244140625,115.83000183105469,116.76000213623047,116.76000213623047,318500
2018-10-15,115.36000061035156,116.01000213623047,114.94999694824219,115.62999725341797,115.62999725341797,326900
2018-10-16,117.20999908447266,118.23999786376953,116.93000030517578,118.04000091552734,118.04000091552734,275600
2018-10-17,118.01000213623047,118.05999755859375,116.94000244140625,117.7300033569336,117.7300033569336,224500
2018-10-18,117.91000366210938,118.38999938964844,116.5199966430664,116.66999816894531,116.66999816894531,230000
2018-10-19,116.81999969482422,117.38999938964844,116.02999877929688,116.31999969482422,116.31999969482422,193400
2018-10-22,118.73999786376953,118.75,116.4000015258789,117.0999984741211,117.0999984741211,238700
2018-10-23,115.77999877929688,118.56999969482422,115.56999969482422,117.97000122070312,117.97000122070312,311600
2018-10-24,116.68000030517578,116.72000122070312,114.4000015258789,114.56999969482422,114.56999969482422,432000
2018-10-25,115.55000305175781,117.29000091552734,115.18000030517578,116.66000366210938,116.66000366210938,334700
2018-10-26,116.0,118.19000244140625,115.73999786376953,117.30000305175781,117.30000305175781,207700
2018-10-29,115.80000305175781,118.0199966430664,114.13999938964844,115.30999755859375,115.30999755859375,431700
2018-10-30,115.19999694824219,116.4000015258789,115.0,116.23999786376953,116.23999786376953,313100
2018-10-31,117.22000122070312,117.72000122070312,116.87000274658203,117.05000305175781,117.05000305175781,238400
2018-11-01,116.9000015258789,117.80999755859375,116.30000305175781,117.69999694824219,117.69999694824219,275500
2018-11-02,117.0,117.33999633789062,114.55000305175781,115.45999908447266,115.45999908447266,397500
2018-11-05,115.08999633789062,115.95999908447266,115.08999633789062,115.41000366210938,115.41000366210938,241900
2018-11-06,117.2699966430664,117.87000274658203,116.73999786376953,117.58000183105469,117.58000183105469,252200
2018-11-07,118.20999908447266,119.4800033569336,118.05999755859375,119.30999755859375,119.30999755859375,256900
2018-11-08,117.80999755859375,118.16000366210938,116.91999816894531,117.29000091552734,117.29000091552734,274400
2018-11-09,117.3499984741211,117.55000305175781,116.69999694824219,117.23999786376953,117.23999786376953,133900
2018-11-12,117.20999908447266,117.30000305175781,115.38999938964844,115.56999969482422,115.56999969482422,297000
2018-11-13,115.5,116.11000061035156,114.80000305175781,115.11000061035156,115.11000061035156,250100
2018-11-14,116.95999908447266,117.6500015258789,116.37999725341797,116.87999725341797,116.87999725341797,247000
2018-11-15,116.33999633789062,117.30000305175781,115.91999816894531,117.0,117.0,184800
2018-11-16,115.81999969482422,117.25,115.80000305175781,116.95999908447266,116.95999908447266,120400
2018-11-19,118.33999633789062,118.45999908447266,116.86000061035156,117.13999938964844,117.13999938964844,228600
2018-11-20,117.94000244140625,118.30000305175781,116.97000122070312,117.29000091552734,117.29000091552734,284900
2018-11-21,119.22000122070312,120.08999633789062,118.93000030517578,119.25,119.25,228700
2018-11-23,119.5199966430664,119.95999908447266,119.31999969482422,119.70999908447266,119.70999908447266,134000
2018-11-26,120.55000305175781,121.30999755859375,120.54000091552734,121.2699966430664,121.2699966430664,149400
2018-11-27,121.87999725341797,122.1500015258789,120.66999816894531,121.0,121.0,323900
2018-11-28,120.61000061035156,121.58000183105469,119.58999633789062,121.58000183105469,121.58000183105469,281100
2018-11-29,121.5199966430664,122.31999969482422,121.37999725341797,121.77999877929688,121.77999877929688,125600
2018-11-30,120.80000305175781,121.58000183105469,120.80000305175781,121.4800033569336,121.4800033569336,194700
2018-12-03,123.26000213623047,123.81999969482422,123.12000274658203,123.51000213623047,123.51000213623047,261000
2018-12-04,122.2699966430664,122.8499984741211,120.31999969482422,120.87999725341797,120.87999725341797,273500
2018-12-06,120.2699966430664,121.83999633789062,119.41000366210938,121.83000183105469,121.83000183105469,354600
2018-12-07,121.6500015258789,122.02999877929688,119.4000015258789,119.97000122070312,119.97000122070312,206100
2018-12-10,121.05000305175781,121.2699966430664,119.55999755859375,120.94000244140625,120.94000244140625,344200
2018-12-11,120.68000030517578,121.1500015258789,119.94000244140625,120.41000366210938,120.41000366210938,322000
2018-12-12,122.3499984741211,122.9000015258789,121.8499984741211,121.88999938964844,121.88999938964844,145400
2018-12-13,121.54000091552734,121.54000091552734,120.37000274658203,120.77999877929688,120.77999877929688,217400
2018-12-14,120.33000183105469,121.0199966430664,119.9000015258789,120.0999984741211,120.0999984741211,132000
2018-12-17,120.0,120.51000213623047,119.12000274658203,119.55000305175781,119.55000305175781,189100
2018-12-18,120.87999725341797,121.2699966430664,119.83999633789062,120.01000213623047,120.01000213623047,181700
